mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_0_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,tempo,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,filepath,label,label_id,genre
-224.99402,123.66968,-9.775934,56.605717,10.427107,20.634146,-10.2572565,15.573306,-8.251973,12.805178,-9.004445,7.690068,-10.085666,103.790054,22.213045,24.567749,13.780771,12.503182,14.530519,10.345752,10.1605425,8.342935,9.626792,7.9969482,8.687231,7.5310183,0.46984145,0.35624388,0.29649243,0.22812636,0.33564466,0.3792804,0.35623062,0.5616468,0.42452028,0.33662793,0.26346642,0.34101182,0.35031822,0.28145617,0.25861946,0.20391124,0.2949247,0.34094957,0.2335526,0.3679112,0.27649212,0.32419026,0.24162959,0.25525326,1398.5815744518927,490.5017698600753,3014.6734373488293,1154.5015356198594,0.04873137577399381,0.028427600986249267,73.828125,1817.813570023843,330.27178810884976,0.08383445,0.034732975,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00098.wav,rock,9,rock
-7.851339,59.508636,3.6690326,28.985016,4.145485,10.275528,2.5448918,7.5940056,-1.384974,2.9601321,4.0424523,-0.75121945,1.054092,39.774754,18.448874,15.152609,9.868877,8.412137,6.6955523,8.678216,6.2175994,6.2743516,6.616139,6.065399,5.646233,5.2878914,0.4081641,0.38004193,0.4280363,0.5168927,0.7733639,0.5061482,0.47933224,0.438057,0.45373222,0.48613113,0.45229885,0.54002833,0.23240997,0.230424,0.24776118,0.22325616,0.25929752,0.23000422,0.2643206,0.24874362,0.24224629,0.3125095,0.2248297,0.2830278,3303.904679679877,678.9500375661231,6719.434368499661,1116.1816343378816,0.17756393007449692,0.06830820018954872,135.99917763157896,2914.1478022639367,277.42345181530095,0.17569767,0.045361653,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00056.wav,rock,9,rock
-56.94345,115.210526,-30.444605,37.203808,-21.994804,21.870764,-19.770649,14.999988,-24.074703,17.787262,-17.27864,6.7524276,-10.744573,44.927444,22.390415,17.665895,10.797608,11.900801,10.312846,8.110653,7.2167473,8.614612,8.049272,7.329289,6.5333714,7.095127,0.303364,0.31675112,0.5132278,0.7074208,0.3882829,0.34196103,0.33456203,0.37673125,0.36351153,0.35549548,0.48807895,0.28867152,0.2700011,0.22788157,0.28301626,0.31164765,0.21092097,0.27380604,0.25382712,0.24939592,0.2825479,0.2294752,0.29312122,0.21342245,2188.2645254060567,565.5632079826477,4432.373198045666,1179.2343498789655,0.11758961397058823,0.05075101006941557,99.38401442307692,2120.224007635576,297.74433291141935,0.15241936,0.045143668,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00020.wav,rock,9,rock
-256.5845,103.170715,-8.463653,48.59315,-4.1831107,17.341555,-6.6681957,17.038635,-4.5991197,5.321588,-10.013156,8.242727,-6.1991887,111.65917,36.632507,25.540792,19.019594,20.753565,14.502183,16.790903,13.75373,13.820827,10.498368,11.523849,9.958649,9.439869,0.37801513,0.2916686,0.3035012,0.3133937,0.34859195,0.35688594,0.49946892,0.47686237,0.3838415,0.3095837,0.39841238,0.5060732,0.29689068,0.2534728,0.28450027,0.28134692,0.34628204,0.29639357,0.328819,0.32434985,0.3122659,0.2713836,0.30754972,0.3727302,1935.4498295716771,957.9746071198674,3982.742583567144,1638.2239409820354,0.08359435468266253,0.07475118088407692,117.45383522727273,2007.3329170232043,427.99789678874157,0.053521454,0.033535693,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00014.wav,rock,9,rock
-61.652554,103.552765,-16.907658,49.269325,-14.810513,31.711088,-17.215973,24.628935,-14.4823885,18.026224,-11.670496,11.484824,-9.816042,42.71369,18.77332,13.38358,10.883233,8.073072,8.329208,8.186102,6.575622,7.4209056,8.256505,6.2056146,6.805597,6.319349,0.44503793,0.3644625,0.6024392,0.393249,0.45698765,0.49974433,0.4448428,0.6414504,0.4218763,0.4071213,0.40623266,0.42035913,0.2956998,0.19932857,0.32437298,0.21637112,0.2859777,0.2901348,0.2134568,0.29169136,0.2091837,0.256553,0.26834008,0.24635047,2224.311094028381,540.9406435644598,4918.4952585320725,962.5530122272136,0.11005866933533281,0.04937794393398152,95.703125,2287.9866204722503,229.62657702355614,0.16931798,0.04645632,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00073.wav,rock,9,rock
-98.37914,136.61774,-46.718246,46.476067,-17.166424,10.52016,-14.581245,16.550787,-12.337286,3.6909735,-12.654891,2.9554558,-12.512315,51.929802,25.870731,18.429703,15.98241,14.6131735,12.116451,10.815344,10.638206,9.935461,9.262659,9.373976,8.875714,8.0321,0.32089934,0.4458318,0.44287023,0.51405865,0.27523115,0.22428523,0.2787034,0.32669312,0.43658602,0.32619366,0.30655593,0.23595157,0.27125254,0.34432957,0.26999924,0.34383488,0.21853028,0.22915605,0.27146283,0.30403614,0.32569113,0.26432082,0.28961292,0.22806187,1675.4999364261103,457.67680656756335,3253.7969914014125,854.0661959525676,0.0872942567240712,0.03640515147997517,112.34714673913044,1653.1161464908168,283.6032355018124,0.180115,0.05979728,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00006.wav,rock,9,rock
-132.35645,124.65598,-9.664943,46.45199,-6.285326,30.5465,-11.139771,20.41103,-11.2132435,9.377025,-5.8245196,7.8290353,-8.728431,47.43536,28.554691,17.910662,13.543673,15.189395,12.492319,11.035627,8.4721985,8.03964,9.762586,8.209831,8.896648,8.463199,0.37657183,0.35923585,0.3050838,0.28911215,0.41240606,0.31459337,0.28966802,0.24204391,0.32703814,0.48120725,0.37218884,0.37848786,0.32949388,0.28079695,0.29689947,0.26866356,0.34656918,0.26777503,0.29557338,0.22753532,0.27616173,0.36796305,0.2854384,0.32100925,1659.8731482944434,713.4618265229117,3580.9033467673667,1368.763693644823,0.0712066744872291,0.05415043952152889,95.703125,1953.6246941311736,337.19071639701656,0.14587216,0.048076477,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00076.wav,rock,9,rock
-111.17635,134.16852,-24.667322,41.557487,-3.073013,28.49442,-10.584973,14.932527,-14.398836,8.850727,-4.5540066,9.948249,-4.6702332,56.11677,27.307257,17.84808,14.262846,11.459232,8.553893,12.10433,7.324203,10.905067,7.04013,8.448205,7.877291,7.349253,0.29505676,0.31933457,0.33850867,0.39400008,0.47900763,0.31341723,0.27690053,0.30851233,0.4132935,0.49731746,0.39401582,0.35675815,0.29642093,0.2866493,0.32378274,0.24791415,0.3564373,0.22532448,0.27600327,0.26614168,0.31485617,0.35888955,0.28138146,0.28455296,1529.317559052296,476.452127165991,3271.6468834655575,1167.2510682961654,0.054981526944659444,0.029165058446442287,151.99908088235293,1845.2562029091948,343.79022256978686,0.1804532,0.0701067,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00001.wav,rock,9,rock
-185.45334,98.932434,-36.44243,44.426693,-17.757998,21.304087,-20.296019,13.779586,-15.489941,11.040959,-16.792248,2.3260274,-12.639383,63.101337,29.505062,18.180866,15.407693,15.177798,13.718102,12.243216,11.124383,11.506515,11.854383,11.342389,10.028802,9.587999,0.44965518,0.2791465,0.35456258,0.24347647,0.30266854,0.46824518,0.27154344,0.30404714,0.24698606,0.323576,0.3115882,0.30721578,0.34911445,0.21998169,0.3377111,0.22155704,0.2795219,0.37620756,0.21443339,0.31365496,0.23745488,0.3128786,0.30221036,0.25362432,2256.0047067984306,729.6647867662214,4509.297732893528,1215.4542693836163,0.12098982016737617,0.061067716478845076,184.5703125,2058.046199922889,325.22478761376357,0.063018024,0.02960881,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00085.wav,rock,9,rock
-123.72794,94.754234,-9.566722,53.26891,-13.758115,17.728083,-19.21234,25.298622,-18.704412,15.385912,-12.513976,9.367706,-11.601579,50.721508,27.183857,19.772892,14.74994,11.313504,12.188039,11.262808,9.285988,9.891463,8.477686,8.242224,7.3992043,7.0461016,0.3206881,0.39530337,0.40761036,0.29601607,0.31815234,0.33766893,0.51875603,0.41038644,0.41853616,0.48578808,0.3857515,0.42022923,0.24925308,0.29079032,0.31445163,0.2197215,0.25477153,0.24224016,0.31567726,0.28892803,0.28960705,0.3313786,0.25572792,0.32595593,2414.0028665552404,692.0779030536324,5212.235148993808,1220.4945059019722,0.11991915392801858,0.06038745968815309,103.359375,2338.9876968450667,327.06384396742595,0.10014721,0.03924972,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00067.wav,rock,9,rock
-84.21731,102.35073,-41.346844,47.03288,-16.961946,26.242182,-18.962618,18.802513,-21.695797,11.055486,-19.242598,5.239128,-16.765684,44.811638,16.887432,15.828482,14.055897,7.971724,8.697488,8.361265,8.517018,8.403475,8.963008,7.1127324,7.4080534,5.2302756,0.34302548,0.37124407,0.35138786,0.43198857,0.56595975,0.48306176,0.45348352,0.41918322,0.59120154,0.37475237,0.35064244,0.4948945,0.19377534,0.2808739,0.26185825,0.22225647,0.32218236,0.24786006,0.3084648,0.24553414,0.33399522,0.23897094,0.22312203,0.26815936,2321.139396040278,404.409541395981,4701.921568123549,882.4515830922137,0.12819952713815788,0.04338128100114103,117.45383522727273,2118.8652143813893,251.7424828907095,0.11218207,0.03821396,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00019.wav,rock,9,rock
-94.301605,91.881775,-17.588514,45.52394,-15.698276,32.639088,-18.020702,21.573336,-15.734346,16.79548,-18.303877,13.337474,-15.461038,42.02248,21.433472,16.430513,9.494453,12.57326,7.658392,9.181672,7.4755497,7.951066,6.787793,7.0554557,7.218438,7.489989,0.33034414,0.297562,0.43879658,0.25839633,0.3632472,0.26504624,0.3653703,0.525017,0.31976706,0.3981549,0.3234154,0.39615875,0.30230585,0.24214783,0.32760686,0.20028539,0.32231492,0.23522884,0.29211304,0.3681177,0.21664265,0.35263836,0.24541906,0.31143552,2581.8092292667184,646.8777024881923,5391.134067216525,1071.7253811000967,0.13921608939628483,0.06439714613769387,129.19921875,2376.373190446792,254.4649035408856,0.106816106,0.028050434,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00084.wav,rock,9,rock
-181.25508,103.40521,9.393452,19.0761,13.7934885,-0.49876606,4.3651223,-7.606604,-8.104534,-0.14550003,-5.1632724,-6.306929,-5.464432,97.70662,44.07139,27.701233,17.832855,14.180324,16.590908,12.718735,9.826729,10.535964,9.549582,9.419827,9.039325,7.5458374,0.21859756,0.19311108,0.28354764,0.41275346,0.2287393,0.2585049,0.3718807,0.4308073,0.58296746,0.4010758,0.34163332,0.3647935,0.22388527,0.24490908,0.27707306,0.34730238,0.23653296,0.27837917,0.3082681,0.2939011,0.37129435,0.2977236,0.2859585,0.31108683,2187.2085144317775,1325.9851564332307,4463.723008477651,2664.765024145503,0.08860566224845201,0.08180662200953713,129.19921875,2449.201009853284,725.5472986280631,0.11328633,0.07461903,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00052.wav,rock,9,rock
-121.43798,89.518234,-33.493103,41.97275,-25.929998,23.02586,-20.269114,14.3506975,-16.349438,17.03437,-16.955423,9.146751,-10.111248,71.72134,26.648283,16.210358,15.065058,12.432907,10.897039,11.692571,10.0924835,10.507156,10.2807045,8.238443,8.158374,7.153978,0.33335263,0.2602574,0.393203,0.5058611,0.30751443,0.3746078,0.31197518,0.36620042,0.3235997,0.32775137,0.29175857,0.23326656,0.3014603,0.23275903,0.29961637,0.37078398,0.22254448,0.35065073,0.25955623,0.30823356,0.2894731,0.27194205,0.26517162,0.2290719,2553.8992233935824,599.8981588214937,5123.794017118566,1027.5046400676417,0.13617340182372292,0.059562194813484313,117.45383522727273,2219.133079512773,267.32569582193497,0.09363885,0.038313136,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00081.wav,rock,9,rock
-26.406458,85.79429,-16.961445,35.260883,10.0001335,10.668921,1.4469968,4.7106347,-0.04728316,2.070588,0.4205466,5.425936,-0.953118,32.478256,22.219328,15.224136,11.316587,12.438284,8.559305,8.004317,7.7408633,7.167148,6.869625,9.106614,6.6252975,7.00698,0.43060973,0.34639624,0.44818267,0.33340204,0.41670483,0.36841577,0.3670396,0.36464936,0.340135,0.46988115,0.3244756,0.3918418,0.30293104,0.25295377,0.3414724,0.24149106,0.31551692,0.30339715,0.27678964,0.28340104,0.25778463,0.35164967,0.25405136,0.2960434,2345.8857364588525,526.9358461785058,4735.771363438467,1090.0336747913266,0.1154928768382353,0.04084295370766221,92.28515625,2378.3851718191527,316.5325679721639,0.22213958,0.049472556,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00032.wav,rock,9,rock
-156.2369,75.612015,-16.506855,16.341146,5.819572,6.018424,-4.1331725,-3.7573888,-6.1688933,-8.928879,-4.102285,-2.2225192,-4.6504216,48.429756,31.52839,16.570637,15.145595,11.205225,9.775796,8.722572,9.84371,9.322463,9.58888,8.373322,9.561741,9.237366,0.48824215,0.2697414,0.32185277,0.34908307,0.26852447,0.26098228,0.26127288,0.62552166,0.26060593,0.27396938,0.42449394,0.3554516,0.3472701,0.22380842,0.25373277,0.3192384,0.23627405,0.2599644,0.19054642,0.34076765,0.19399182,0.24655674,0.34254912,0.25662595,2632.7402137243284,979.4561369721404,5310.901219040247,1814.4592554573014,0.13243306162925697,0.08545430203837505,107.666015625,2550.5115793345662,448.30898209808936,0.06547274,0.025220275,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00054.wav,rock,9,rock
-203.3139,85.381714,-11.569647,54.7784,-11.609861,20.572916,-27.770662,18.878084,-31.656443,10.709888,-11.93277,4.1216273,-4.003614,44.742733,28.823328,17.243002,12.044692,10.548006,11.915827,11.906747,8.234626,13.113952,10.209864,9.100005,9.097188,10.125297,0.21877357,0.20895797,0.2123776,0.1998896,0.3833543,0.23846856,0.26619902,0.3734788,0.3822306,0.5763267,0.33289713,0.3443349,0.23907219,0.26108685,0.24285452,0.17632255,0.3339365,0.21367207,0.2500363,0.34704238,0.24530698,0.37515503,0.23261434,0.33627582,2569.1052765811332,777.3511109601677,5365.809220352409,1280.3142357125828,0.13768964360003869,0.0648752849021871,172.265625,2345.280318493239,323.41011118200754,0.04701054,0.016519219,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00069.wav,rock,9,rock
-103.93918,101.90094,-10.340607,43.67417,-11.524458,26.930704,-9.990092,25.02072,-14.218496,19.70191,-10.535614,12.671651,-12.685294,53.917435,18.734224,20.666248,12.574423,11.619611,9.183479,10.281856,7.0717416,7.16208,7.6680584,6.948369,6.986325,6.7653556,0.38839775,0.4264952,0.38770643,0.54413855,0.4788518,0.48712552,0.5555987,0.47045252,0.5307364,0.3490897,0.45380053,0.3925035,0.24627003,0.27834648,0.23050857,0.31254196,0.25290036,0.2647088,0.3304668,0.24993208,0.32540482,0.19741426,0.27530068,0.252869,2188.176213337053,488.39828037683026,4994.003135279605,1127.0796895663802,0.10627675720781733,0.0416932912531623,107.666015625,2350.7834228675147,293.8146914389806,0.12869976,0.04373941,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00077.wav,rock,9,rock
-142.01543,96.99694,23.240543,10.443576,6.2821693,4.9678793,1.0824391,1.0958389,-4.841728,0.8765874,-3.455809,-2.011753,-5.8935347,35.793015,29.402288,17.987658,12.065079,10.36193,9.007833,8.815393,7.4173617,8.05566,7.9079566,7.5741363,7.8527155,7.382446,0.38794905,0.2264896,0.35213572,0.27891967,0.2076112,0.2782436,0.3309919,0.5571765,0.25246778,0.19533524,0.2676558,0.27775502,0.36002538,0.19965442,0.3013883,0.2831211,0.20592779,0.3116759,0.25556326,0.3657393,0.24112387,0.20886715,0.28900734,0.24171805,2437.580126873773,1003.1938175172565,5497.925088132498,2049.2147591179196,0.09894309029121517,0.0652177098363773,135.99917763157896,2789.9159039702213,479.5398360059841,0.08744087,0.01416918,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00058.wav,rock,9,rock
-58.96633,106.565315,-31.794188,47.919727,-17.430267,27.756453,-14.035482,22.419859,-20.562475,19.568918,-14.586194,10.188967,-10.941551,30.859734,19.554565,13.5159645,11.161457,11.110621,9.368984,9.984716,6.7819667,7.308908,8.095915,6.4566164,5.9186654,6.9456277,0.45049644,0.3371684,0.5083206,0.26442823,0.30959097,0.49972034,0.4060892,0.49733675,0.33008638,0.3904875,0.2999885,0.30376562,0.3442624,0.1985629,0.3605914,0.1803725,0.22293976,0.36035857,0.24571915,0.32434174,0.21539038,0.2561826,0.22664842,0.2255913,2263.522165083779,480.7871377491039,4603.71382863898,966.7216766964103,0.1229387879740712,0.0464061017224046,112.34714673913044,2150.409409887739,239.99574784818967,0.15269838,0.034311343,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00026.wav,rock,9,rock
-235.2182,123.893234,-22.541744,52.924854,-1.4473308,24.668274,-7.072873,14.884823,-12.778574,16.709099,-2.946438,10.071948,-15.021038,87.8612,28.272966,22.786398,15.069693,13.509756,11.240404,10.8840065,9.676073,8.907961,8.725599,8.89898,6.7457886,6.561292,0.3616164,0.26398584,0.21086437,0.42249405,0.6718154,0.42794213,0.33535048,0.22347498,0.32006714,0.23771796,0.2812267,0.5414234,0.26975733,0.2631734,0.16408806,0.25127703,0.3579242,0.2660851,0.23900987,0.16519299,0.279261,0.2742789,0.20909107,0.32439238,1609.3699366383669,649.9446029181671,3246.3053700355554,1324.495994843472,0.07628978811919504,0.0466082884383466,123.046875,1796.9237162030495,346.8476935597052,0.05444213,0.018348562,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00099.wav,rock,9,rock
-142.48468,116.16892,2.2694678,31.065384,6.1926603,0.110362336,0.31725267,7.794024,3.2462354,-3.0221734,1.7105086,0.7426469,0.14290631,99.410416,46.20861,21.290277,13.738167,11.829242,9.10731,7.8007884,7.51044,7.2684407,8.619076,7.0657964,6.9468956,6.688256,0.3042679,0.53178555,0.22196876,0.2581038,0.5202375,0.43347594,0.68045515,0.3784326,0.36899504,0.35122657,0.28048116,0.4238663,0.17865054,0.31795132,0.142557,0.1729493,0.3157312,0.2081556,0.32943517,0.21151578,0.24744435,0.2771305,0.2059148,0.28416058,2077.5446322647385,1103.1911027907297,4495.3894836614745,2579.3890277283676,0.09130519241002322,0.05402112858330844,112.34714673913044,2333.931430395513,833.7541607499047,0.10099384,0.04814723,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00049.wav,rock,9,rock
-178.59238,153.9898,-4.9495,21.926918,-2.0618477,23.677855,-1.2919359,11.558475,-6.0403795,4.955241,-2.9516737,5.40618,-4.1217036,68.9682,29.770412,21.371632,14.18925,11.67128,8.736836,11.331212,8.4591875,10.499987,8.274884,7.9040856,6.104921,7.954728,0.5447265,0.3128713,0.314799,0.22596094,0.3789818,0.54786134,0.6072814,0.536385,0.29801092,0.28620142,0.14531782,0.31569037,0.3296783,0.19897018,0.30731258,0.1553536,0.27223232,0.34377393,0.27961197,0.30524257,0.25538492,0.3145446,0.12714757,0.24577872,1181.5495135430565,524.8676053405902,2367.927348133949,1443.7121118875248,0.04254093701625387,0.019729796434762095,75.99954044117646,1607.91698724318,509.3997476457609,0.12820888,0.061624885,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00009.wav,rock,9,rock
-28.089369,65.62969,-7.35323,33.593567,11.073499,14.760504,2.1976209,10.063778,-0.32938397,10.1363125,-2.7488217,3.1914697,-1.6832665,25.938473,18.482069,15.957072,13.159922,9.69899,8.618322,8.841751,6.156447,6.8663526,7.2608995,8.547419,6.0277743,6.32442,0.5104291,0.35109103,0.3144143,0.3058175,0.4473797,0.564236,0.47358784,0.4504987,0.44076326,0.49822435,0.328539,0.36564717,0.28709334,0.22906932,0.26969716,0.21734147,0.27623063,0.2995283,0.26731366,0.2973846,0.26927087,0.294254,0.22581233,0.2724577,2789.7940380072873,533.5796532766595,5836.38137486697,1118.8070119284148,0.13500787599167957,0.039044679009002006,135.99917763157896,2648.769436715528,287.5346097993186,0.19107996,0.02802973,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00034.wav,rock,9,rock
-113.69887,94.93524,-4.1180053,51.78671,-13.773854,34.333515,-17.59379,22.544245,-12.406816,17.20266,-9.234709,9.976575,-13.472091,60.18837,25.091711,20.042961,12.679695,12.30169,11.58194,10.701397,9.549906,9.187728,8.995547,8.999632,8.481474,6.789378,0.3590455,0.35108593,0.36516348,0.3916264,0.47922602,0.38706478,0.35297504,0.43120828,0.450557,0.5270241,0.41521952,0.39217374,0.29087254,0.28265786,0.2997908,0.28127193,0.3279159,0.276186,0.2595637,0.31931415,0.2847835,0.34863746,0.28514704,0.28969404,2301.691479215312,641.6206486876288,5091.869210163506,1102.989556567865,0.11154543283184984,0.056584405102608856,117.45383522727273,2355.025004721659,276.1071574352638,0.12686443,0.042229928,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00075.wav,rock,9,rock
-142.44206,116.23844,-32.19032,49.114605,-8.395415,22.872288,-18.311134,20.106487,-22.10691,10.796756,-13.001553,14.067452,-16.397627,57.30492,18.534529,13.77396,8.165844,9.009659,6.666198,7.9997544,6.631457,6.0675864,7.2891493,6.6068993,6.16178,5.9013653,0.2737294,0.49905103,0.32811353,0.3471606,0.5619075,0.29844028,0.26375777,0.2603783,0.5627183,0.70337653,0.36360857,0.32288972,0.19067486,0.29352066,0.23473573,0.19325905,0.2970925,0.17423025,0.21979722,0.15042491,0.25411373,0.3168644,0.20526345,0.23596823,2006.0092476458422,425.95422406652557,4147.166589317676,1020.7378911473027,0.0976588954866486,0.029462377052617658,117.45383522727273,2068.2248787337085,286.21838063291784,0.076425396,0.024282128,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00096.wav,rock,9,rock
-79.849785,109.94089,-17.126644,47.195335,-11.94571,33.335598,-11.699733,23.630066,-13.667416,18.45372,-6.9371977,13.033838,-11.583448,57.38041,18.984386,15.902786,14.917525,11.365934,9.386501,9.49595,7.8625426,9.509603,8.246023,7.98577,6.547617,6.5009346,0.42562503,0.4474236,0.6443234,0.47449166,0.4928262,0.4911075,0.4596178,0.50534743,0.429273,0.44662654,0.30929637,0.3271793,0.2813284,0.23866789,0.3210642,0.23991838,0.2722974,0.28149417,0.25025374,0.31415117,0.24550991,0.29313812,0.21366216,0.23969322,2024.9672114930113,467.96439560951495,4571.1473588973,1004.5359505401414,0.09080821884674922,0.0352010142285623,112.34714673913044,2215.1872549817717,267.4110797209807,0.16090843,0.050112337,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00071.wav,rock,9,rock
-91.38539,112.11523,-27.342018,47.981018,-19.60664,27.728474,-18.553402,17.43945,-13.161745,14.4296665,-15.21798,11.52909,-12.585803,42.18052,19.9502,15.749419,9.608962,9.14021,7.83205,8.55705,6.3048625,8.394262,7.1560993,6.7985716,6.5667377,5.9990106,0.26587328,0.34136295,0.47526157,0.285941,0.36229837,0.32059562,0.5348706,0.55184716,0.2966985,0.2956575,0.25531593,0.33506113,0.24979919,0.24667954,0.32114223,0.2055013,0.32550475,0.2259528,0.32144073,0.34362176,0.20632124,0.27485022,0.21582885,0.2819041,2148.470108846473,503.80225422134316,4479.506246371904,989.634645594567,0.1091164981617647,0.039278684960719484,123.046875,2107.138585057226,268.75014653776014,0.11669326,0.028076034,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00079.wav,rock,9,rock
-34.62348,106.51091,-41.074825,33.66884,-27.234531,21.39769,-21.319239,14.007782,-27.776123,16.06719,-18.824478,5.6543665,-14.290796,34.249706,22.074284,19.709312,11.1241255,9.857698,9.485845,10.452266,6.6541495,10.483521,8.8671255,6.7214565,6.7655706,6.756304,0.27134416,0.29904363,0.41185787,0.6115847,0.42780516,0.3554675,0.42110232,0.4756377,0.3852913,0.38262042,0.60102266,0.3481481,0.24904822,0.23083049,0.25797653,0.31006142,0.24599113,0.24156845,0.29700494,0.27463973,0.27675626,0.22271167,0.29768535,0.22418238,2342.335377421103,506.8892534394572,4594.60555038216,1011.2039275873616,0.13848895849458204,0.04709141984731301,198.76802884615384,2112.8387079444346,267.91922943431143,0.17382123,0.047589466,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00022.wav,rock,9,rock
-124.00577,109.503204,5.8832054,32.884655,10.982734,11.693244,12.679996,12.969646,1.649106,4.5024424,9.673786,3.0551999,3.5307932,49.125282,24.147633,19.146906,11.31201,9.082103,7.4418273,7.6360216,6.888493,6.293084,5.9031377,5.8815393,5.652901,5.005482,0.46985775,0.43277323,0.45421758,0.42379034,0.5113275,0.39766932,0.3519327,0.2851571,0.40643537,0.51201755,0.55178183,0.6898467,0.23838602,0.24653289,0.2950806,0.2507247,0.33489433,0.26221547,0.20575105,0.16749205,0.27205497,0.3222585,0.23564912,0.2874558,1867.3888525990114,631.3463584218987,4271.2075059258905,1714.6572209646909,0.05698831753095975,0.02508938524748551,129.19921875,2422.4150789551077,530.4798343743686,0.124116,0.021461869,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00035.wav,rock,9,rock
-174.94176,90.89378,-18.696543,41.621613,-8.882181,9.0975895,-12.460493,13.123887,-9.697834,4.3378367,-13.489968,6.743155,-10.383936,59.99569,40.53704,25.117477,16.075163,17.561329,13.204436,14.268252,13.022952,11.621984,10.512313,11.025654,10.540956,10.376206,0.3717711,0.37833217,0.6903765,0.33705723,0.2434031,0.2476886,0.21075517,0.31393972,0.2894879,0.34814277,0.36734074,0.32631233,0.3271462,0.24178718,0.33940786,0.24156727,0.236896,0.25094408,0.19612682,0.28989193,0.27555484,0.32749817,0.3056087,0.2957985,2336.111675735067,1023.5346240634931,4501.422780512287,1705.5898142971305,0.11420150142705109,0.08064180492087063,135.99917763157896,2099.3117468270684,431.44946137389803,0.08229963,0.0556795,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/rock/rock.00015.wav,rock,9,rock
